gen,candidate,kind,fitness,homeGoals,awayGoals,goalDiff,shotDiff,boxDiff,attThirdDiff,possDiff,reversals,transPerSec,stationary,ShootRangeNear,ShootRangeFar,ShootScoreNear,ShootScoreFar,ShootPressurePenalty,RoleAttackForward,RoleAttackMidfielder,RoleAttackDefender,PassBaseScore,PassScoreScale,PassPressureBonus,PassFarBonus,CrossBonus,PassBoomerangSeconds,PassFailMemorySeconds,PassFailPenaltyFactor,DribbleBaseScore,DribbleLaneBonus,DribbleFreeSpaceBonus,DribbleEnterMargin,DribbleCommitSeconds,DribbleEnterMaxBallSpeed,ScrambleRadius,ScramblePlayers,ScrambleMinBallSpeed,ScramblePersistSeconds,ContestCommitSeconds,ClearScore,ChaseBaseScore,ChaseDesignationBonus,ChaseNonDesignatedPenalty,ChaseReassignMargin,ScrambleReassignMargin,HoldBaseScore,ActionCommitMargin,PostPassCommitSeconds,CoverOffsetDistance,CoverScore,CoverReassignMargin,PassOfferRunDepth,PassOfferRunWidth,PassOfferReassignMargin,AttackBallPull,AttackMinSpacing,AttackDepthDefender,AttackDepthMidfielder,AttackDepthForward,HomePositionLerp,DeepRunDepth,DefendDepthDefender,DefendDepthMidfielder,DefendDepthForward,DefendBallPull,GKChaseGoalDistance,GKChaseBallDistance,GKLineOffset,GKTrackLerp,GKShotDetectSpeed,GKDiveBurst,GKAdvanceMax,GKCloseDownLerp
57,child4,child,140.4703,35.000,1.000,34.000,156.000,28.000,239.967,1.501,4129.000,27.213,66.683,1537,2800,112.7,120,2.754,0.949,1.2,1.208,11.67,0.01212,10.51,12.09,26.87,0.5563,16.36,0.1675,39.56,26.49,17.7,1.922,0.4495,1803,361.3,4.891,135.8,3,1.866,34.85,91.68,16.29,6.127,183.9,635.3,68.98,4.11,0.8194,242.9,37.03,185.7,456.8,622,64.32,0.04192,449.1,0.8,0.9515,0.6525,0.8503,0.7,0.22,0.1906,0.8257,0.1838,533.6,1058,34.53,0.6965,542.3,1.939,362.2,0.3069
57,child5,child,-11.3460,3.000,1.000,2.000,23.000,2.000,-169.417,-1.799,1768.000,9.567,63.217,1932,2724,115.6,120,3.473,1.003,0.9445,1.364,10.76,0.00885,15.08,12.69,28.98,0.548,15.32,0.1685,47.16,24.65,19.42,1.275,0.6364,1866,374.4,6,130.7,3,2.5,33.16,75.82,16.54,4.64,175.5,541.5,88.04,4.036,0.8652,225.1,46.9,192.3,493,699.7,56.46,0.04499,525.2,0.6832,0.8561,0.5243,0.6831,0.7486,0.1764,0.1752,1,0.1579,544.9,1181,35.86,0.6233,565.1,2.866,372.8,0.3627
57,child6,child,123.2094,26.000,2.000,24.000,171.000,26.000,241.117,0.200,3570.000,35.127,52.000,1711,2700,143,120,3.189,0.9544,0.9214,1.245,10,0.009294,11.1,11.35,29.39,0.5,19.48,0.1669,35.12,24.6,22.55,1.234,0.4832,1470,328.2,5.447,146.4,3,2.5,31.98,92.67,17.95,5.308,177.8,591.8,59.06,3.298,1.059,250,36.71,249.1,537,594.5,55.92,0.04097,494.8,0.8,0.8978,0.716,0.8012,0.7,0.2272,0.1789,0.6902,0.1488,542.9,1160,29.5,0.7156,648.9,2.65,380.5,0.3836
57,child7,child,156.2308,29.000,0.000,29.000,216.000,25.000,170.200,-0.516,3827.000,30.233,56.217,1862,2800,131.6,120,2.794,0.9357,0.9459,1.237,11.45,0.01134,13.28,11.25,26.61,0.5236,11.57,0.1974,44.11,20.97,19.48,1.758,0.556,1611,287.2,4.808,129.2,3,2.5,35.84,99.83,18.53,4.529,136.8,406.2,68.62,4.001,0.7698,231.2,47.29,198.3,453.9,663.1,51.06,0.03535,491.1,0.8,0.7775,0.6247,0.6958,0.7673,0.1832,0.1827,0.8413,0.1443,503.3,1153,31.09,0.6425,597.1,2.722,389.9,0.3472
57,child8,child,135.2931,32.000,1.000,31.000,158.000,27.000,146.033,0.327,3589.000,32.893,60.117,1476,2492,122.6,120,3.868,0.9566,1.033,1.414,10,0.01015,13.96,12.55,29.1,0.5209,12.55,0.224,38.83,22.64,14.37,1.375,0.6314,1748,377.2,4.887,119.5,3,2.422,31.92,96.38,17.57,3.898,156.1,816.4,66.46,3.812,0.7701,293.3,33.1,285.9,447.7,724.3,64.41,0.03896,468.1,0.7387,1,0.5495,0.9,0.8602,0.2269,0.1834,0.7189,0.1306,522.1,1119,32.43,0.6591,604.1,2.871,293.5,0.3281
57,child9,child,60.1773,22.000,3.000,19.000,73.000,-3.000,-95.367,1.073,2256.000,27.653,60.267,1393,2800,146.3,120,3.119,0.9173,0.9139,1.346,10,0.008716,12,11.71,27.39,0.5,17.56,0.1658,39.63,24.97,18.02,1.282,0.539,1655,325.1,5.029,135,2.819,2.439,31.9,93.77,21.65,4.066,192.7,681.8,56.66,3.865,0.8492,270.1,32.2,288.7,543.5,497.2,46.49,0.04486,533.6,0.8,0.7512,0.6078,0.8026,0.7,0.1872,0.2023,0.9691,0.1753,591.9,1113,33.35,0.7292,618.6,2.201,357.9,0.4045
57,child10,child,144.1998,32.000,1.000,31.000,176.000,33.000,217.100,2.464,3970.000,29.160,63.583,1855,2697,145.5,120,2.879,0.9697,0.974,1.302,10,0.009718,11.25,11.74,21.97,0.5,13.76,0.1464,36.47,27.92,23.77,1.495,0.4337,1913,336.6,5.349,164.7,3,2.093,33.23,84.88,20.32,4.898,130.7,552.7,69.09,3.675,0.7963,267.8,33.52,219,499.7,602.3,50.15,0.0467,404,0.8,0.867,0.7351,0.7453,0.8355,0.1976,0.1961,0.7486,0.1405,543.9,1092,28.91,0.61,490.9,3.466,380.4,0.3195
57,child11,child,13.7268,6.000,1.000,5.000,43.000,11.000,32.867,-1.800,1881.000,10.240,48.967,1878,2592,146,120,3.136,0.8,1.194,1.158,10,0.00969,11.35,12.11,28.96,0.5,14.95,0.145,40.01,24.06,17.34,1.87,0.4875,1898,415.5,6,149.2,3,1.92,31.45,86.8,27.46,4.138,182.5,643.9,79.59,4.262,0.7513,226.1,36.57,233.7,483.3,588.3,62.05,0.04614,470.9,0.6898,0.6827,0.6935,0.9,0.7856,0.1927,0.2459,1,0.1407,510.4,869.8,25.71,0.5993,567.9,2.726,339,0.3018
57,child12,child,149.1740,30.000,0.000,30.000,200.000,14.000,120.017,0.291,3594.000,31.020,71.300,1586,2800,175.3,120,3.12,0.971,1.091,1.05,10,0.009526,11.81,13.61,28.93,0.5,16.25,0.1671,30.2,26.88,19.21,1.756,0.5226,1645,393.7,5.38,118.4,2.822,2.5,28.88,96.73,19.6,4.668,159.1,655.4,74.17,3.836,0.8579,271,42.39,267.9,481.6,662.8,54.31,0.04964,487.7,0.8,0.6192,0.6373,0.794,0.7,0.1997,0.1718,1,0.1418,602.5,1024,32.85,0.6754,647.6,2.899,323.8,0.3067
57,child13,child,-2.3886,2.000,0.000,2.000,27.000,3.000,15.583,-3.126,1625.000,7.807,42.067,1572,2800,136.6,120,3.549,1.535,1.139,1.167,10,0.009856,11.39,14.46,26.37,0.5186,14.57,0.1716,34.41,23.73,19.24,1.503,0.5678,1353,345,6,131.6,2.469,2.5,29.9,73.64,19.65,4.47,151.3,530.3,69.22,3.767,0.8652,239.4,34.16,271.3,499.5,659.2,37.62,0.04802,564.3,0.7862,0.9648,0.6388,0.7324,0.7,0.2046,0.165,0.8385,0.1455,476.4,963.7,33.03,0.6144,614.4,3.255,311.1,0.3428
57,child14,child,134.7000,35.000,1.000,34.000,154.000,9.000,66.483,3.770,4133.000,30.880,48.967,2050,2575,142.9,120,4.078,1.089,0.9686,1.345,12.24,0.008892,11.57,10.1,22.84,0.5,17.78,0.142,47.3,34.76,19.87,1.433,0.5348,1552,307.5,4.726,171.6,2.738,2.269,32.61,86.98,22.29,4.575,153.8,501,59.55,4.246,0.7778,227.4,40.9,183.7,511.6,580.6,62.28,0.04736,529.8,0.8,0.7557,0.729,0.9,0.838,0.171,0.1869,0.9115,0.1379,623.7,957.4,34.76,0.7291,589.5,2.56,321.1,0.3749
57,child15,child,114.0380,24.000,0.000,24.000,144.000,28.000,321.333,2.819,3498.000,22.847,61.333,1591,2800,132.1,93.9,4.042,0.9584,1.098,1.171,13.73,0.008091,10.59,10.67,31.51,0.5,14.09,0.143,37.6,28.18,22.29,1.532,0.5928,1718,373.7,4.455,142.1,2.923,2.5,32.18,96.29,20.46,3.656,166.6,732.3,79.76,3.154,0.7823,240.5,38.54,223.7,461.6,540.2,60.74,0.04764,381.1,0.6543,0.7968,0.5492,0.8334,0.8313,0.1787,0.1881,0.723,0.1661,701.9,1019,32.95,0.7559,749.4,2.971,367.5,0.3687
58,parent,parent,150.7273,30.000,2.000,28.000,197.000,55.000,272.117,-0.403,3992.000,29.900,51.033,1862,2800,131.6,120,2.794,0.9357,0.9459,1.237,11.45,0.01134,13.28,11.25,26.61,0.5236,11.57,0.1974,44.11,20.97,19.48,1.758,0.556,1611,287.2,4.808,129.2,3,2.5,35.84,99.83,18.53,4.529,136.8,406.2,68.62,4.001,0.7698,231.2,47.29,198.3,453.9,663.1,51.06,0.03535,491.1,0.8,0.7775,0.6247,0.6958,0.7673,0.1832,0.1827,0.8413,0.1443,503.3,1153,31.09,0.6425,597.1,2.722,389.9,0.3472
58,child0,child,87.7516,18.000,0.000,18.000,122.000,24.000,178.233,1.742,2880.000,31.140,45.700,1778,2296,139.7,116.2,2.46,0.8914,0.9677,1.118,10.58,0.01004,11.58,11,27.78,0.521,12.39,0.229,41.82,23.96,19.32,1.791,0.4743,1816,301.9,5.151,144.9,3,2.308,43.7,101.3,20.23,4.406,122.6,456.5,69.68,3.546,0.6732,261.6,36.96,194.5,543,658.2,61.02,0.03295,546.4,0.8,0.7507,0.6851,0.9,0.8418,0.1771,0.2216,1,0.1298,635.8,1189,28.64,0.8,673.6,2.821,400,0.4099
58,child1,child,81.4597,16.000,0.000,16.000,134.000,13.000,122.183,-0.622,3057.000,24.480,52.550,1615,2754,129.9,113.3,2.786,0.8567,0.8569,1.478,10,0.01352,12.93,9.614,30.45,0.5,12.49,0.1578,52.71,20.1,16.79,1.949,0.5493,1636,275.3,5.282,150.3,2.882,2.227,32.77,80.81,17.75,3.785,122.1,381.5,67.74,3.979,0.7305,232.7,51.58,210.9,489.3,598.2,63.64,0.03727,403.4,0.8,0.9525,0.6798,0.7052,0.7559,0.1925,0.1983,0.8527,0.1708,486.8,1200,31.98,0.5926,580.7,3.352,324.7,0.3389
58,child2,child,161.9390,33.000,0.000,33.000,184.000,43.000,238.700,3.817,3769.000,24.733,41.800,2033,2764,138.3,120,3.411,0.8424,0.9966,1.213,12.41,0.01162,14.05,13.43,27.3,0.6129,11.06,0.1878,56.06,22.45,19.53,1.866,0.6288,1842,233.7,5.249,127,2.603,2.5,35.45,111.9,19.9,4.975,148.5,441.8,85.63,4.461,0.6734,246.6,49.34,167.3,512,678.8,44.62,0.04446,512.5,0.6331,0.8071,0.849,0.6098,0.8848,0.1792,0.1746,0.8601,0.1297,478.2,1200,24.32,0.5975,641.8,2.789,357.3,0.3642
58,child3,child,104.0663,17.000,0.000,17.000,169.000,28.000,159.450,-1.393,3148.000,19.813,60.650,1744,2800,105.4,120,3.103,1.106,0.8272,1.291,12.61,0.01249,15.95,11.57,21.57,0.5,12.95,0.2442,40.43,17.51,21.32,1.901,0.4708,1719,347.1,3.926,119.8,3,2.5,33.6,101.3,19.73,4.801,122.2,445.1,75.13,3.423,0.8508,196.4,61.85,226.2,405.2,734,55.55,0.03754,600,0.7583,1,0.6485,0.7608,0.7,0.1984,0.1877,0.9339,0.1535,497,1200,39.64,0.6873,541,3.56,393.9,0.3913
58,child4,child,113.6098,25.000,1.000,24.000,168.000,17.000,59.217,-0.274,3708.000,28.960,68.617,1723,2800,128.6,110.4,2.946,0.8813,0.9748,1.118,10.43,0.01123,11.97,12.48,24.6,0.5902,11.06,0.1615,34.76,22.92,17.56,2.11,0.4805,1657,339.8,5.131,162.4,2.427,2.213,35.75,96.73,20.69,4.119,158.2,439.6,64.63,4.394,0.8801,276.6,40.83,227.8,421.6,671.4,43.41,0.0417,493.8,0.768,0.9842,0.6317,0.6524,0.7725,0.1313,0.1549,1,0.1611,538.1,1152,32.6,0.5888,649.2,2.528,400,0.389
58,child5,child,26.2772,19.000,5.000,14.000,61.000,-39.000,-351.500,1.468,2228.000,30.487,67.983,2104,2770,147.3,113.2,2.986,1.041,0.9533,1.203,10,0.01313,13.51,8.606,26.17,0.7129,13.19,0.2007,44.99,21.32,21.19,1.486,0.5992,1737,292,5.862,144.2,2.606,2.5,40.59,102.6,15.59,4.94,126.2,382.5,60.94,4.75,0.7847,219.3,37.67,192.1,413.3,620.1,48.21,0.03302,491.2,0.8,0.8099,0.6581,0.8005,0.8329,0.1656,0.2035,0.812,0.1498,544.8,1200,35.6,0.7271,733,2.561,373.3,0.288
58,child6,child,76.4034,19.000,0.000,19.000,89.000,25.000,164.183,-0.586,2670.000,17.673,46.200,2200,2669,119.7,120,2.85,1.032,1.091,1.223,11.11,0.009132,15.8,10.11,25.29,0.6285,11.96,0.1689,44.93,22.32,16.82,1.9,0.5543,1453,299.7,4.617,116.2,3,2.5,32.11,99.46,21.36,4.206,138.4,348.5,88.35,4.996,0.7316,164.1,53.26,165.7,468.1,692.1,43.25,0.0334,600,0.8,0.7541,0.5472,0.7441,0.7668,0.2099,0.1896,0.7238,0.1404,475.8,1200,37.75,0.573,593.7,3.053,377.3,0.3543
58,child7,child,143.7046,30.000,1.000,29.000,191.000,21.000,243.550,2.225,4077.000,27.873,54.217,1660,2411,109.6,116.2,3.128,0.9422,0.9601,1.344,10.47,0.01315,11.8,9.923,21.84,0.5,9.636,0.2024,51.79,19.87,17.61,1.833,0.5282,1458,214.1,5.735,154.1,3,2.5,35.56,83.2,20.3,4.115,157,343.5,63.4,4.897,0.8815,214.3,44.5,153.2,409.9,642.1,52.46,0.04213,457.8,0.7232,0.8848,0.6036,0.6805,0.7,0.1783,0.1866,0.8224,0.1652,455,1198,36.11,0.8,561.1,3.179,297.2,0.3224
58,child8,child,105.4077,21.000,0.000,21.000,145.000,30.000,161.367,0.153,3212.000,21.193,51.567,2010,2404,122.2,120,2.5,0.8311,1.046,1.248,10.32,0.01329,14.49,10.47,26.39,0.5573,11.72,0.191,44.27,20.79,15.79,1.647,0.5679,1574,279,5.604,125.3,2.688,2.5,35.8,92.22,16.73,4.378,121.4,415.5,81.49,3.609,0.8274,211,56.98,203.2,421.9,527,46.48,0.03717,518.1,0.7897,0.8589,0.5968,0.8133,0.801,0.1454,0.1764,0.8073,0.1704,578.9,1200,34.27,0.5989,533.6,2.957,400,0.4302
58,child9,child,87.7001,26.000,1.000,25.000,104.000,-13.000,-285.967,2.114,2247.000,27.093,68.583,1883,2800,126.8,120,3.068,0.9049,0.9898,1.299,10,0.009164,13.19,11.32,20.49,0.5,11.69,0.1819,48.32,22.71,16.13,1.603,0.5549,1643,291.1,5.02,131.2,2.494,2.5,32.86,102.7,18.05,4.703,159.4,413.9,63.11,3.938,0.582,193.5,53.15,177.2,441.8,561.7,47.75,0.0382,440.1,0.8,0.7229,0.7901,0.5792,1,0.1845,0.1978,0.7766,0.1512,417.6,1200,30.98,0.6146,659.8,3.49,379.8,0.3129
58,child10,child,109.7786,34.000,1.000,33.000,127.000,16.000,-48.333,-0.338,4590.000,33.107,55.750,1770,2800,123.6,111.6,2.727,0.8494,1.164,1.126,10,0.01012,15.43,10.92,20.92,0.5,9.634,0.1921,40.61,20.77,22.6,1.937,0.5081,1249,312.1,4.743,145.1,2.603,2.5,37.89,92.45,17.29,5.036,117.3,406.8,62.4,3.795,0.8228,246.7,49.24,200.7,493.3,693.7,54.16,0.02768,548,0.8,0.8226,0.5959,0.6507,0.814,0.1699,0.184,0.9591,0.1407,475.6,1200,30.95,0.5254,589.1,2.5,400,0.3282
58,child11,child,90.3304,17.000,1.000,16.000,150.000,28.000,243.000,-1.499,3215.000,31.200,71.100,2014,2800,178.6,120,2.736,0.9055,1.089,1.313,11.88,0.01327,17.21,9.229,27.84,0.5281,11.76,0.2076,38.96,19.62,22.05,1.572,0.5894,1486,307.2,4.391,148.2,2.973,2.5,31.12,105.4,18.15,4.981,159.8,405.4,70.38,3.832,0.6846,227,51.4,214.1,373.7,679.6,54.36,0.04127,487.9,0.8,0.8961,0.7078,0.6841,0.7,0.1946,0.2145,0.8077,0.1271,564.6,1200,30.94,0.5334,618,2.762,400,0.3425
58,child12,child,178.0269,35.000,0.000,35.000,223.000,25.000,182.667,0.056,3914.000,24.680,55.467,2055,2800,145.8,120,2.693,0.9605,1.097,1.333,10.34,0.01367,12.93,13.18,28.96,0.5801,10.11,0.202,44.34,20.75,23.49,1.457,0.5522,1580,251.6,4.668,142.6,2.992,2.085,30.88,102.8,17.99,4.965,136.7,507.4,78.5,4.51,0.7544,226.5,41.8,240.4,402.5,600.9,47.7,0.03547,477.2,0.7454,0.7127,0.5623,0.7,0.7,0.1537,0.1892,0.7445,0.1216,443.2,1200,30.83,0.6249,627.8,2.836,400,0.2489
58,child13,child,160.8366,41.000,0.000,41.000,179.000,20.000,137.150,1.864,5090.000,27.987,56.400,1948,2763,137.8,101.7,3.237,0.8014,0.8045,1.131,12.73,0.01061,11.15,13.3,26.91,0.6266,11.47,0.2176,39.69,22.72,17.76,1.513,0.5891,1650,305.8,4.69,113.1,2.989,2.5,39.2,91.65,17.82,3.869,118.6,363.8,70.81,3.745,0.7726,223.9,48.96,182.5,450.6,633.2,53.21,0.0349,454.4,0.6885,0.7228,0.6936,0.6489,0.8535,0.2359,0.202,1,0.1446,595,899.1,34.32,0.6438,638.2,2.549,400,0.3148
58,child14,child,117.2923,22.000,0.000,22.000,177.000,5.000,94.433,1.443,3217.000,23.313,63.167,1563,2800,118.1,102,3.824,0.8,0.8833,1.207,10.44,0.01249,13.1,9.15,29.92,0.5264,12.88,0.2042,38.8,22.24,16.95,1.698,0.5861,1751,290.9,4.493,133.3,3,2.449,34.25,84.92,17.9,4.341,122.1,395.5,55.76,3.502,0.7914,229.6,46.86,203.2,392.8,641.5,49.36,0.02519,442.6,0.7951,0.946,0.6344,0.6189,0.7878,0.2219,0.2086,1,0.112,542.2,1200,38.11,0.7114,582.2,2.718,400,0.3263
58,child15,child,118.3043,22.000,0.000,22.000,154.000,35.000,216.533,-0.617,2692.000,27.127,60.850,1698,2800,107.5,114.3,2.955,0.8,1.154,1.243,12.27,0.0132,14.04,10.37,23.25,0.5,9.61,0.1881,47.27,19.97,19.68,1.691,0.6093,1514,296.6,3.95,136.9,3,2.486,35.74,120,19.17,4.608,144.7,446,59.31,4.153,0.7268,227.9,43.33,187.7,533.2,720.8,49.21,0.02798,526.2,0.6807,0.9147,0.7176,0.8593,0.8012,0.1611,0.1771,0.8791,0.1464,501.3,1075,30.54,0.6162,687.3,2.835,400,0.3696
59,parent,parent,177.4022,38.000,2.000,36.000,228.000,23.000,255.000,0.494,4628.000,29.033,53.617,2055,2800,145.8,120,2.693,0.9605,1.097,1.333,10.34,0.01367,12.93,13.18,28.96,0.5801,10.11,0.202,44.34,20.75,23.49,1.457,0.5522,1580,251.6,4.668,142.6,2.992,2.085,30.88,102.8,17.99,4.965,136.7,507.4,78.5,4.51,0.7544,226.5,41.8,240.4,402.5,600.9,47.7,0.03547,477.2,0.7454,0.7127,0.5623,0.7,0.7,0.1537,0.1892,0.7445,0.1216,443.2,1200,30.83,0.6249,627.8,2.836,400,0.2489
59,child0,child,96.8690,19.000,0.000,19.000,132.000,25.000,194.467,1.693,2628.000,30.400,65.467,2137,2690,120.2,120,2.601,1.089,1.107,1.278,10,0.01686,15.09,12.7,26.74,0.5,11.52,0.2265,47.81,18.63,22.29,1.612,0.7223,1472,244.2,4.622,131,2.618,1.655,33.81,120,14.84,5.174,165.9,384.1,71.15,4.088,0.7071,215,39.06,240.7,361,662.1,51.9,0.03923,590.7,0.7131,0.7225,0.5684,0.6855,0.7,0.1308,0.1574,0.7495,0.1349,443.2,1182,29.26,0.5585,787,3.14,372.6,0.3714
59,child1,child,134.6769,29.000,0.000,29.000,188.000,9.000,117.383,0.709,4185.000,31.320,58.433,1875,2800,162.6,115.3,2.411,1.057,1.153,1.5,10.8,0.01381,11.13,14.48,30.07,0.5284,9.587,0.1892,43.27,18.47,19.98,1.487,0.4887,1144,255,5.067,134.4,2.775,1.771,35.95,109.4,22.67,4.651,134.4,494.3,81.7,4.142,0.7675,236.8,43.46,220,415.1,503.7,43.52,0.04257,409.6,0.7825,0.7648,0.634,0.7501,0.7,0.1555,0.1996,0.9173,0.1138,526.8,1085,39.67,0.6432,601.2,3.119,391.2,0.2432
59,child2,child,75.1248,22.000,2.000,20.000,118.000,7.000,-22.633,-0.024,3547.000,25.173,68.233,1962,2727,161.3,120,3.086,0.8,1.2,1.166,10.11,0.01095,14,12.37,25.27,0.5437,7.987,0.205,41.18,19.68,25.58,1.283,0.4667,1395,252.7,4.044,125.1,2.957,1.693,32.39,90.6,19.04,4.815,126.4,641.1,72.33,4.88,0.7897,235.6,43.49,267.2,340.7,653.5,46.04,0.043,455.1,0.6888,0.635,0.5,0.7422,0.7523,0.1471,0.1674,0.6306,0.1246,412.7,1200,27.4,0.6086,656.4,3.312,400,0.2793
59,child3,child,35.3709,11.000,0.000,11.000,64.000,4.000,50.633,-0.653,2483.000,13.120,49.733,2200,2800,142,116.1,2.672,1.014,0.8118,1.252,10,0.01427,13.35,13.12,26.58,0.5193,8.591,0.1876,40.45,17.41,18.47,1.587,0.5146,1918,255.4,5.083,133,2.199,2.028,26.25,98.13,20.11,5.151,134.5,442.6,84.89,4.707,0.6254,205.1,34.91,243.9,307.1,603.3,48.34,0.02603,435.4,0.8,0.7051,0.5446,0.7021,0.7791,0.1438,0.1696,0.6305,0.09819,537.6,1200,30.63,0.6637,702.7,2.759,400,0.2445
59,child4,child,145.2959,30.000,1.000,29.000,191.000,39.000,296.767,0.719,4282.000,31.440,53.350,2180,2712,132.6,120,2.895,1.094,1.111,1.212,11.83,0.01281,15.03,11.7,25.49,0.512,8.905,0.1591,48.77,26.66,20.6,1.474,0.5363,1848,190.5,4.292,149.9,3,2.211,32.62,117.1,16.83,4.945,127.1,470.8,85.93,4.706,0.8826,245.5,43.92,241.2,335.1,446.7,54.04,0.03635,495.3,0.6908,0.7611,0.5364,0.6936,0.765,0.1674,0.1928,0.8163,0.1276,358.6,1061,35.7,0.6333,625.8,2.763,382.2,0.2693
59,child5,child,150.6283,36.000,2.000,34.000,181.000,29.000,212.500,1.433,4443.000,24.500,57.583,1962,2505,138.8,117.4,2.516,0.8,1.2,1.269,10.01,0.01177,9.917,12.28,30.74,0.5617,10.97,0.2108,48.46,19.02,20.8,1.274,0.5793,1658,230,4.708,153.6,3,1.897,25.17,111.5,17.14,5.067,149.5,557.7,90,5.643,0.6404,218.9,44.23,189.9,375.9,620.9,56.95,0.04164,361.8,0.785,0.7111,0.7028,0.7517,0.7,0.1552,0.2102,0.7666,0.1206,461.8,883.9,32.19,0.642,588,2.769,400,0.2632
59,child6,child,89.0081,21.000,0.000,21.000,122.000,18.000,88.467,0.095,3275.000,27.820,48.767,1888,2800,163.6,115.1,3.294,1.064,0.9552,1.244,12.06,0.0127,14.07,12.44,29.14,0.6317,8.963,0.2282,43.27,17.12,23.85,1.509,0.5864,1705,280.7,4.61,132.8,2.87,1.897,32.53,114.2,18.71,4.231,138.5,424.5,78.44,3.407,0.8015,240.2,50,240.5,345.2,496.3,43.31,0.04083,523.7,0.6631,0.7533,0.5504,0.6693,0.7585,0.1548,0.1759,0.738,0.1125,437.8,1200,38.12,0.6854,600,2.606,400,0.2303
59,child7,child,153.5138,34.000,1.000,33.000,187.000,22.000,181.767,0.496,3900.000,27.347,55.350,2200,2727,148.4,111.2,2.728,0.875,0.8742,1.5,10.63,0.01202,13.16,14.27,24.79,0.5782,9.401,0.1879,50.01,17.35,22.66,1.323,0.5842,1308,272.6,4.056,146.1,3,1.867,23.78,104.7,16.84,5.546,156,523.2,74.81,4.832,0.6534,236.6,43.01,222,448,650,45.28,0.0364,481.3,0.7827,0.6943,0.5997,0.7655,0.7821,0.1499,0.1988,0.7578,0.1078,455.4,1200,31.53,0.6067,784,2.507,400,0.2833
59,child8,child,107.0017,22.000,0.000,22.000,140.000,32.000,239.633,2.323,3334.000,21.460,58.667,1810,2692,157.1,120,2.254,0.9412,1.105,1.08,10.55,0.0127,11.93,10.74,26.43,0.6145,10.81,0.1992,57.13,21.61,21.55,1.468,0.5182,1772,217.2,6,152.4,3,2.174,35.71,107.2,20.33,5.039,113.8,394.6,77.56,4.284,0.6942,243,43.01,271,481.3,644.4,40.79,0.04003,560.5,0.6595,0.7578,0.5275,0.5955,0.7,0.1733,0.1641,0.8385,0.1319,463.7,1049,27.42,0.7224,555.7,2.441,400,0.2977
59,child9,child,14.4843,8.000,0.000,8.000,32.000,-8.000,-11.733,-1.662,1776.000,9.500,41.400,1727,2668,149,120,2.694,0.8159,1.107,1.28,10,0.013,17.58,14.06,31.78,0.5727,11.47,0.1793,41.48,18.64,21.26,1.513,0.4696,1640,278.2,4.487,102.8,2.646,1.956,29.11,91.73,18.49,5.914,141.2,520.4,77.42,3.691,0.849,224.6,41.05,257.9,384,521.3,49.09,0.03222,501.8,0.7261,0.7025,0.7334,0.7772,0.8921,0.1633,0.2132,0.7416,0.1331,507.6,1200,28.02,0.5435,734.3,2.979,391.4,0.3294
59,child10,child,145.9202,31.000,0.000,31.000,176.000,37.000,245.317,2.047,4125.000,23.313,48.283,2200,2800,160.3,104.6,3.313,0.9061,1.2,1.191,10,0.01323,12.26,14.7,25.74,0.5852,9.833,0.228,47.09,21.57,25.5,1.424,0.5383,1360,244.8,5.511,182.8,2.582,1.816,28.83,107.5,14.97,6.282,136.5,521.9,83.07,4.052,0.7615,196.6,37.67,215.5,409.8,525.9,53.63,0.02532,425,0.8,0.6731,0.5,0.8792,0.7,0.1854,0.1586,0.85,0.1273,434,1198,38.86,0.6,556.2,2.885,400,0.24
59,child11,child,22.1189,13.000,3.000,10.000,48.000,20.000,200.867,2.243,3231.000,28.000,59.100,2186,2800,157.2,120,2.836,1.083,0.8019,1.47,11.42,0.01234,15.14,14.65,27.25,0.5293,11.68,0.1869,49.83,21.53,22.64,1.274,0.7268,1523,252.4,4.277,159.5,3,2.189,38.11,120,17.13,4.943,138.9,515.7,59.16,4.806,0.6488,252.1,38.42,209.4,435.3,591.8,50.05,0.0335,447.6,0.6833,0.7197,0.6398,0.7667,0.7,0.1819,0.2238,0.6561,0.1184,542.7,1192,30.86,0.6958,631.3,3.198,400,0.2439
59,child12,child,0.3154,4.000,0.000,4.000,25.000,8.000,33.917,-2.121,1955.000,9.640,48.883,1564,2800,166.5,120,2.212,1.385,1.003,1.323,10,0.01197,12.09,10.76,27.15,0.5678,10.25,0.2361,39.05,23.72,29.92,1.315,0.5055,1363,248.4,3.96,143.1,3,2.5,32.43,97.5,17.15,5.788,148.9,447.8,89.85,4.642,0.6877,208.6,40.96,251,373.5,460.2,43.37,0.04064,470.8,0.5844,0.5887,0.5477,0.7998,0.8294,0.1596,0.2332,0.843,0.1277,391.7,1182,31.92,0.593,491.5,2.71,400,0.2975
59,child13,child,20.7089,11.000,1.000,10.000,45.000,2.000,-61.067,-1.029,2396.000,15.953,49.000,2200,2800,156.3,120,2.769,0.8253,1.025,1.387,10.73,0.0131,16.5,12.35,30.44,0.6701,8.766,0.2346,45.41,21.46,21.99,1.38,0.5084,1733,215.1,5.434,119.6,2.962,2.321,33.55,99.9,18.03,5.481,111.3,490.8,84.87,4.831,0.7081,267.6,52.57,213.6,389.5,568.3,49.72,0.03113,435.3,0.8,0.7452,0.5,0.8096,0.718,0.1122,0.192,0.6451,0.1094,443.9,1123,35.41,0.5435,791,2.666,400,0.283
